panel_id,target_id,model_id,training_cutoff,exposure_category,exposure_reason
human-domainome-v1,Q9UPW6_PF02376_482,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9UQR1_PF00096_172,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y222_PF00249_226,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y2G7_PF00096_411,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y2T7_PF00313_86,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y3R0_PF00595_666,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y462_PF00096_506,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y4I5_PF03638_368,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y4J8_PF00569_235,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y5K6_PF00018_271,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y5K6_PF14604_1,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y5K6_PF14604_109,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y618_PF00249_613,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y6N9_PF00595_207,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,Q9Y6V0_PF05715_1058,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
mavedb-complement-v1,mavedb-287332153da38b59,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
mavedb-complement-v1,mavedb-32f5d032de97ea22,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
mavedb-complement-v1,mavedb-93100c3b9be6e587,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
mavedb-complement-v1,mavedb-a5ca23fa1e625d66,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
mavedb-complement-v1,mavedb-a5cec053cd1989b7,tranception_l_retrieval,2021-08,possible,exact sequence occurs in the development benchmark
mavedb-complement-v1,mavedb-aebeb991234cd8a3,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
mavedb-complement-v1,mavedb-c6dd0092b775896c,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
mavedb-complement-v1,mavedb-e3ca60f18e3b6e98,tranception_l_retrieval,2021-08,possible,exact sequence occurs in the development benchmark
venusmuthub-v1,venus-00073064a60d4804,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-06f736fe976e45ee,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-07739b7c44051d98,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-0ed16c1325aea2c9,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-12c59fe9dab495ee,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-1972eefa4a6ef629,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-1a8ae9058bbabf14,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-1b3d6bf42e0e7f84,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-1e4cf4ecbd674386,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-220a25f64746e26e,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-221bc429762aec74,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-23d9ea0d22f6126b,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-24f4e5b8d325ad4b,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-26da37179e20d7ed,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-2b9577dc9c561b21,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-2ebb2bc9d643c1fb,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-320f26d1be8a0cb0,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-3876c90807a78d74,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-396cc9af2c1e8c61,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-39a9db03eeb2ed00,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-409980eb48704393,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-422f5a848c7a8657,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-454b0fb8de143bcd,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-4701fdeb4ac57086,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-4bcbc7d4640f3c6b,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-4d282f160e018c4f,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-50eca14579e1a453,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-581332e2a42b24c1,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-63545238edf5954f,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-6468ef80b473ecc5,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-64be3ba2a292eb0f,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-69d5ae4457f6205e,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-6df418116e5febc9,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-71acb42055dde189,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-71ec9b1cef7a8594,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-751367a60fd75330,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-7bf6ce2de8172342,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-7e0f1f31cc7ee851,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-7f1786770ae32614,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-8372a9e4bb1e26bb,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-83a26c7e9a3b44b0,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-85368d807d9e50cd,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-8c2fbdb86968fbff,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-8c837ded111ff685,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-90e011f583a7e645,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-9357562029b4557a,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-9d99364a94571d80,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-a60540654b3cbbf9,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-aae92adf06e389cd,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-ad4f94972c4850d0,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-b09ae7265d5add56,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-b14a3532d287755b,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-b1ee988208ad234a,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-b2c012e22fa464aa,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-b41bf48f310c59c1,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-b6f228338d425ee2,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-b967cccca11973b6,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-ba70e13e9f086bea,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-ba768a97843a2ef2,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-bce692cd15f4091a,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-befc2489e9745489,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-bff43a6e4a79b5f8,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-c0ca168b53919943,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-c3600923ab93ac4e,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-c71bd410457488cf,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-c7eb0ffd0c784af8,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-cbc03f40f9753339,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-cf2e570131b80556,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-d0585182abfe2660,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-d187d570e2dc4402,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-d5b579600238875d,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-d7597d795a65b040,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-d98b2269ed529294,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-db6f99c2f0c1c621,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-db874159a334ddcf,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-de4763156d0659c0,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-e106cf9431361c23,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-e2c390013035df74,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-e534b07a29d6ecf2,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-e67b2509cf424b88,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-e882ec45e80e2ece,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-ee4abb868ebd5357,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-f215fc047b4ec592,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-f2eeeee6f8bc57e6,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-f4124bbcd051f818,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-f68755df0ab4af4d,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-f6ad6a376a4ccae7,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-f9eaa71209b5568e,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-fb1d8ed35888b3e5,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-fb40294d4c662251,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
venusmuthub-v1,venus-fdef8e3435880467,tranception_l_retrieval,2021-08,undocumented,training data exposure is not documented
human-domainome-v1,A1X283_PF00018_155,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,A1X283_PF00018_222,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O00308_PF00397_440,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O00330_PF02817_181,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O14529_PF02376_1036,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O14529_PF02376_895,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O14640_PF00778_4,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O14776_PF01846_645,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O14776_PF01846_727,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O14776_PF01846_793,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O14776_PF01846_897,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O14776_PF01846_955,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O14813_PF00046_92,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O14901_PF00096_395,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O14936_PF00595_488,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O15151_PF00641_299,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O15265_PF08313_334,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O15266_PF00046_119,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O15405_PF00505_256,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O15541_PF00642_198,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O43167_PF00096_351,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O43167_PF00096_435,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O43186_PF00046_41,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O43295_PF00018_745,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O43353_PF00619_438,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O43395_PF01480_10,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O43586_PF00018_361,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O60341_PF04433_186,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O60481_PF00096_389,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O60885_PF17035_607,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75112_PF00595_1,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75360_PF00046_71,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75366_PF02209_785,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75369_PF00630_1423,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75369_PF00630_2109,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75382_PF00643_111,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75400_PF00397_176,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75400_PF01846_395,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75400_PF01846_459,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75400_PF01846_670,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75400_PF01846_745,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75478_PF04433_375,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75534_PF00313_184,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75534_PF00313_23,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75534_PF00313_347,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75554_PF06220_8,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75970_PF00595_1003,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75970_PF00595_1860,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75970_PF00595_372,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O75970_PF00595_693,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O94830_PF00536_389,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O94885_PF00536_630,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O94929_PF00412_149,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O94929_PF00412_210,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O94993_PF00505_338,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95076_PF00046_155,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95155_PF04564_1229,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95218_PF00641_11,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95218_PF00641_9,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95267_PF00130_539,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95343_PF00046_212,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95475_PF00046_134,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95718_PF00105_100,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95789_PF06467_427,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95793_PF00035_183,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95817_PF00397_11,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,O95835_PF00627_98,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P00519_PF00018_64,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P02549_PF00018_979,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P02585_PF13499_1,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P04049_PF02196_58,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P04150_PF00105_419,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P05813_PF00030_31,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P06239_PF00018_63,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P06241_PF00018_83,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P07315_PF00030_4,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P07315_PF00030_91,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P07316_PF00030_1,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P07814_PF00458_827,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P08151_PF00096_363,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P08235_PF00105_600,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P08631_PF00018_80,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P09086_PF00157_200,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P09327_PF02209_793,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P0CI26_PF00643_87,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P10070_PF00096_565,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P10071_PF00096_608,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P10242_PF00249_143,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P10242_PF00249_40,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P10275_PF00105_557,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P10398_PF02196_21,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P10589_PF00105_83,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P10826_PF00105_85,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P11182_PF02817_171,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P11308_PF02198_117,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P11844_PF00030_85,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P12931_PF00018_87,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P12956_PF02037_558,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P13796_PF13499_13,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P13984_PF02270_177,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P14598_PF00018_157,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P14653_PF00046_208,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P14859_PF00157_285,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P14921_PF02198_55,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P15498_PF00018_592,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P15498_PF00018_782,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P16157_PF00531_1405,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P16885_PF00018_772,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P16989_PF00313_84,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P17480_PF00505_408,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P19793_PF00105_132,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P19878_PF00018_241,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P19878_PF00018_456,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P19878_PF00564_353,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P20264_PF00046_408,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P20264_PF00157_320,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P20265_PF00046_356,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P20265_PF00157_262,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P20929_PF14604_6609,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P20936_PF00018_281,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P22492_PF00538_44,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P22681_PF00627_854,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P23759_PF00046_219,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P25490_PF00096_384,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P25685_PF00226_4,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P26367_PF00046_213,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P26651_PF00642_105,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P28069_PF00157_130,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P28360_PF00046_174,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P32243_PF00046_40,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P35251_PF00533_405,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P35548_PF00046_144,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P35711_PF00505_557,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P35712_PF00505_622,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P35713_PF00505_87,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P35716_PF00505_50,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P37275_PF00096_933,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P39880_PF02376_548,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P39880_PF02376_941,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P41225_PF00505_140,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P41229_PF00628_319,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P43320_PF00030_106,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P43354_PF00105_260,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P45973_PF00385_21,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P46934_PF00397_836,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P46937_PF00397_162,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P46937_PF00397_165,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P46937_PF00397_226,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P47974_PF00642_193,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P48431_PF00505_42,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P49335_PF00046_280,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P49792_PF00641_1414,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P49792_PF00641_1478,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P50539_PF00010_70,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P51451_PF00018_59,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P51508_PF00096_331,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P51508_PF00096_555,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P51608_PF01429_91,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P51687_PF00173_87,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P53673_PF00030_14,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P54277_PF00505_572,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P54727_PF00627_186,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P54727_PF00627_361,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P54821_PF00046_96,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P55072_PF02359_26,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P55895_PF13341_415,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P56915_PF00046_162,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P57071_PF00096_1085,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P60002_PF05129_3,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P60321_PF05741_63,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P61024_PF01111_1,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P61086_PF00627_158,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P61960_PF03671_4,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P62993_PF00018_159,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P67809_PF00313_52,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P78352_PF00595_157,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P78352_PF00595_309,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P78352_PF00595_60,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P78424_PF00046_609,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P78545_PF02198_50,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P78563_PF00035_80,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P82979_PF02037_3,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,P98175_PF00641_214,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,Q00839_PF02037_6,gemme,not_applicable,clean,model configuration declaration
human-domainome-v1,Q00987_PF00641_299,gemme,not_applicable,clean,model configuration declaration
